id,ts,temperaturaBodega,puerta,movimiento
perimetro-bodega-01,2026-09-23T21:06:40.634Z,29.13,0,1
perimetro-bodega-01,2026-09-23T21:05:10.204Z,28.86,0,0
perimetro-bodega-01,2026-09-23T21:03:39.839Z,28.76,1,1
perimetro-bodega-01,2026-09-23T21:02:09.48Z,29.31,1,0
perimetro-bodega-01,2026-09-23T21:00:39.117Z,29.31,0,0
perimetro-bodega-01,2026-09-23T20:59:08.742Z,29.36,0,0
perimetro-bodega-01,2026-09-23T20:57:38.369Z,29.14,0,1
perimetro-bodega-01,2026-09-23T20:56:08.011Z,29.38,0,0
perimetro-bodega-01,2026-09-23T20:54:37.587Z,29.24,0,0
perimetro-bodega-01,2026-09-23T20:53:07.165Z,29.38,0,0
perimetro-bodega-01,2026-09-23T20:51:36.812Z,28.85,0,1
perimetro-bodega-01,2026-09-23T20:50:06.438Z,29.38,0,0
perimetro-bodega-01,2026-09-23T20:48:36.091Z,29.1,0,0
perimetro-bodega-01,2026-09-23T20:47:05.771Z,29.19,0,0
perimetro-bodega-01,2026-09-23T20:45:35.44Z,28.87,1,0
perimetro-bodega-01,2026-09-23T20:44:05.125Z,29.05,0,0
perimetro-bodega-01,2026-09-23T20:42:34.655Z,29.19,1,0
perimetro-bodega-01,2026-09-23T20:41:04.295Z,29.11,0,0
perimetro-bodega-01,2026-09-23T20:39:33.916Z,28.9,0,0
perimetro-bodega-01,2026-09-23T20:38:03.614Z,29.4,1,0
perimetro-bodega-01,2026-09-23T20:36:33.292Z,29.22,0,0
perimetro-bodega-01,2026-09-23T20:35:02.923Z,29.13,0,0
perimetro-bodega-01,2026-09-23T20:33:32.564Z,29.08,0,1
perimetro-bodega-01,2026-09-23T20:32:02.235Z,29.03,0,0
perimetro-bodega-01,2026-09-23T20:30:31.883Z,29.05,0,0
perimetro-bodega-01,2026-09-23T20:29:01.525Z,29.19,0,0
perimetro-bodega-01,2026-09-23T20:27:31.194Z,29.2,0,0
perimetro-bodega-01,2026-09-23T20:26:00.851Z,29.32,0,0
perimetro-bodega-01,2026-09-23T20:24:30.466Z,29.3,0,0
perimetro-bodega-01,2026-09-23T20:23:00.097Z,29.38,0,0
perimetro-bodega-01,2026-09-23T20:21:29.677Z,29.23,0,0
perimetro-bodega-01,2026-09-23T20:19:59.347Z,29.16,0,0
perimetro-bodega-01,2026-09-23T20:18:29.006Z,29.36,1,1
perimetro-bodega-01,2026-09-23T20:16:58.655Z,29.13,1,0
perimetro-bodega-01,2026-09-23T20:15:28.301Z,29.51,0,0
perimetro-bodega-01,2026-09-23T20:13:57.983Z,29.13,0,1
perimetro-bodega-01,2026-09-23T20:12:27.644Z,29.52,0,0
perimetro-bodega-01,2026-09-23T20:10:57.33Z,29.18,0,0
perimetro-bodega-01,2026-09-23T20:09:26.903Z,29.33,0,0
perimetro-bodega-01,2026-09-23T20:07:56.501Z,29.1,0,1
perimetro-bodega-01,2026-09-23T20:06:26.104Z,29.35,0,0
perimetro-bodega-01,2026-09-23T20:04:55.786Z,29.6,0,0
perimetro-bodega-01,2026-09-23T20:03:25.367Z,29.25,0,0
perimetro-bodega-01,2026-09-23T20:01:55.101Z,29.23,0,0
perimetro-bodega-01,2026-09-23T20:00:24.741Z,29.3,0,0
perimetro-bodega-01,2026-09-23T19:58:54.369Z,29.42,0,0
perimetro-bodega-01,2026-09-23T19:57:24.018Z,29.24,0,0
perimetro-bodega-01,2026-09-23T19:55:53.638Z,29.7,0,0
perimetro-bodega-01,2026-09-23T19:54:23.259Z,29.37,0,0
perimetro-bodega-01,2026-09-23T19:52:52.917Z,29.15,0,0
perimetro-bodega-01,2026-09-23T19:51:22.505Z,29.22,0,0
perimetro-bodega-01,2026-09-23T19:49:52.116Z,29.48,0,0
perimetro-bodega-01,2026-09-23T19:48:21.76Z,29.52,0,0
perimetro-bodega-01,2026-09-23T19:46:51.405Z,29.47,0,1
perimetro-bodega-01,2026-09-23T19:45:21.093Z,29.51,0,0
perimetro-bodega-01,2026-09-23T19:43:50.714Z,29.44,0,0
perimetro-bodega-01,2026-09-23T19:42:20.333Z,29.68,0,0
perimetro-bodega-01,2026-09-24T15:56:00.849Z,28.7,0,0
perimetro-bodega-01,2026-09-24T15:57:31.178Z,28.5,0,0
perimetro-bodega-01,2026-09-24T16:14:05.141Z,28.54,0,0
perimetro-bodega-01,2026-09-24T16:15:35.516Z,28.68,0,0
perimetro-bodega-01,2026-09-24T18:03:52.766Z,29.44,0,0
perimetro-bodega-01,2026-09-24T18:05:23.094Z,29.47,0,1
perimetro-bodega-01,2026-09-24T18:40:01.395Z,29.6,0,0
perimetro-bodega-01,2026-09-24T18:41:31.786Z,29.56,0,0
perimetro-bodega-01,2026-09-24T19:07:07.806Z,29.44,0,0
perimetro-bodega-01,2026-09-24T19:08:38.171Z,29.23,0,0
perimetro-bodega-01,2026-09-24T20:51:54.56Z,28.95,0,0
perimetro-bodega-01,2026-09-24T20:53:24.88Z,28.91,0,0
perimetro-bodega-01,2026-09-24T21:32:34.225Z,28.73,0,0
perimetro-bodega-01,2026-09-24T21:38:35.583Z,28.94,0,0
perimetro-bodega-01,2026-09-24T21:55:09.53Z,28.7,0,0
perimetro-bodega-01,2026-09-24T22:11:43.317Z,28.2,0,0
perimetro-bodega-01,2026-09-24T22:13:13.634Z,28.39,0,0
perimetro-bodega-01,2026-09-24T23:01:24.913Z,27.91,1,0
perimetro-bodega-01,2026-09-25T00:30:09.618Z,26.42,0,0
perimetro-bodega-01,2026-09-25T00:31:40.025Z,26.56,0,0
perimetro-bodega-01,2026-09-25T00:37:41.457Z,26.61,0,0
perimetro-bodega-01,2026-09-25T01:52:58.626Z,25.8,0,0
perimetro-bodega-01,2026-09-24T13:44:58.616Z,26.8,0,0
perimetro-bodega-01,2026-09-24T13:46:28.937Z,26.63,0,0
perimetro-bodega-01,2026-09-24T14:09:05.484Z,27.1,0,0
perimetro-bodega-01,2026-09-24T14:13:36.453Z,27.22,0,0
perimetro-bodega-01,2026-09-24T14:15:06.798Z,27.35,1,1
perimetro-bodega-01,2026-09-24T14:34:41.478Z,27.68,0,0
perimetro-bodega-01,2026-09-24T14:36:11.84Z,27.64,0,0
perimetro-bodega-01,2026-09-24T14:49:44.971Z,27.95,0,0
perimetro-bodega-01,2026-09-24T14:51:15.365Z,27.93,1,0
perimetro-bodega-01,2026-09-24T14:52:45.704Z,27.54,0,0
perimetro-bodega-01,2026-09-24T15:00:17.479Z,27.88,0,1
perimetro-bodega-01,2026-09-24T15:19:52.191Z,28.34,0,0
perimetro-bodega-01,2026-09-24T15:24:23.317Z,27.95,0,0
perimetro-bodega-01,2026-09-24T15:25:53.665Z,27.92,0,0
perimetro-bodega-01,2026-09-24T15:27:24.017Z,28.33,0,0
perimetro-bodega-01,2026-09-24T15:45:28.371Z,28.19,0,0
perimetro-bodega-01,2026-09-24T18:15:55.6Z,29.23,0,0
perimetro-bodega-01,2026-09-24T18:17:25.93Z,29.18,0,0
perimetro-bodega-01,2026-09-24T18:27:58.417Z,29.25,0,0
perimetro-bodega-01,2026-09-24T18:33:59.919Z,29.64,0,0
perimetro-bodega-01,2026-09-24T19:34:14.363Z,29.28,0,0
perimetro-bodega-01,2026-09-24T19:35:44.731Z,29.62,0,0
perimetro-bodega-01,2026-09-24T19:44:46.766Z,29.56,0,0
perimetro-bodega-01,2026-09-24T20:57:55.997Z,28.85,0,0
perimetro-bodega-01,2026-09-24T21:29:33.466Z,28.73,0,0
perimetro-bodega-01,2026-09-24T21:31:03.861Z,29.04,0,0
perimetro-bodega-01,2026-09-24T23:04:27.566Z,27.91,0,0
perimetro-bodega-01,2026-09-24T23:05:57.835Z,27.72,0,0
perimetro-bodega-01,2026-09-25T02:12:33.227Z,25.45,0,0
perimetro-bodega-01,2026-09-25T02:18:34.66Z,25.07,0,0
perimetro-bodega-01,2026-09-25T02:20:04.92Z,24.93,0,0
perimetro-bodega-01,2026-09-25T02:21:35.296Z,25.25,0,0
perimetro-bodega-01,2026-09-25T02:51:42.304Z,24.76,0,0
perimetro-bodega-01,2026-09-23T19:06:49.964Z,29.65,0,0
perimetro-bodega-01,2026-09-23T19:05:19.616Z,29.54,0,0
perimetro-bodega-01,2026-09-23T19:03:49.257Z,29.71,1,0
perimetro-bodega-01,2026-09-23T19:02:18.892Z,29.62,0,0
perimetro-bodega-01,2026-09-23T19:00:48.543Z,29.39,0,1
perimetro-bodega-01,2026-09-23T18:59:18.149Z,29.73,0,0
perimetro-bodega-01,2026-09-23T18:57:47.802Z,29.79,0,0
perimetro-bodega-01,2026-09-23T18:56:17.415Z,29.25,0,0
perimetro-bodega-01,2026-09-23T18:54:47.007Z,29.68,0,1
perimetro-bodega-01,2026-09-23T18:53:16.62Z,29.27,0,0
perimetro-bodega-01,2026-09-23T18:51:46.276Z,29.74,0,0
perimetro-bodega-01,2026-09-23T18:50:15.92Z,29.28,0,0
perimetro-bodega-01,2026-09-23T18:48:45.522Z,29.41,0,0
perimetro-bodega-01,2026-09-23T18:47:15.13Z,29.29,0,0
perimetro-bodega-01,2026-09-23T18:45:44.766Z,29.61,0,0
perimetro-bodega-01,2026-09-23T18:44:14.408Z,29.76,0,0
perimetro-bodega-01,2026-09-23T18:42:44.051Z,29.72,0,0
perimetro-bodega-01,2026-09-23T18:41:13.689Z,29.24,1,0
perimetro-bodega-01,2026-09-23T18:39:43.335Z,29.31,0,0
perimetro-bodega-01,2026-09-23T18:38:13.007Z,29.23,0,0
perimetro-bodega-01,2026-09-23T18:36:42.662Z,29.63,0,0
perimetro-bodega-01,2026-09-23T18:35:12.255Z,29.4,0,1
perimetro-bodega-01,2026-09-23T18:33:41.899Z,29.29,0,0
perimetro-bodega-01,2026-09-23T18:32:11.571Z,29.47,0,0
perimetro-bodega-01,2026-09-23T18:30:41.209Z,29.63,0,0
perimetro-bodega-01,2026-09-23T18:29:10.848Z,29.45,0,0
perimetro-bodega-01,2026-09-23T18:27:40.491Z,29.2,0,0
perimetro-bodega-01,2026-09-23T18:26:10.16Z,29.25,0,0
perimetro-bodega-01,2026-09-23T18:24:39.788Z,29.69,0,1
perimetro-bodega-01,2026-09-23T18:23:09.489Z,29.75,0,0
perimetro-bodega-01,2026-09-23T18:21:39.138Z,29.72,0,0
perimetro-bodega-01,2026-09-23T18:20:08.794Z,29.44,0,0
perimetro-bodega-01,2026-09-23T18:18:38.456Z,29.4,0,0
perimetro-bodega-01,2026-09-23T18:17:08.116Z,29.21,0,1
perimetro-bodega-01,2026-09-23T18:15:37.787Z,29.38,0,0
perimetro-bodega-01,2026-09-23T18:14:07.45Z,29.61,0,0
perimetro-bodega-01,2026-09-23T18:12:37.079Z,29.39,0,0
perimetro-bodega-01,2026-09-23T18:11:06.706Z,29.61,0,0
perimetro-bodega-01,2026-09-23T18:09:36.397Z,29.51,0,0
perimetro-bodega-01,2026-09-23T18:08:06.027Z,29.37,0,0
perimetro-bodega-01,2026-09-23T18:06:35.708Z,29.31,0,0
perimetro-bodega-01,2026-09-23T18:05:05.402Z,29.62,0,0
perimetro-bodega-01,2026-09-23T18:03:34.972Z,29.28,1,0
perimetro-bodega-01,2026-09-23T18:02:04.588Z,29.62,0,0
perimetro-bodega-01,2026-09-23T18:00:34.22Z,29.19,0,0
perimetro-bodega-01,2026-09-23T17:59:03.811Z,29.12,0,0
perimetro-bodega-01,2026-09-23T17:57:33.5Z,29.32,0,0
perimetro-bodega-01,2026-09-23T17:56:03.138Z,29.65,0,0
perimetro-bodega-01,2026-09-23T17:54:32.825Z,29.47,0,0
perimetro-bodega-01,2026-09-23T17:53:02.468Z,29.11,0,0
perimetro-bodega-01,2026-09-23T17:51:32.198Z,29.23,0,0
perimetro-bodega-01,2026-09-23T17:50:01.876Z,29.34,0,0
perimetro-bodega-01,2026-09-23T17:48:31.538Z,29.27,0,0
perimetro-bodega-01,2026-09-23T17:47:01.145Z,29.17,0,0
perimetro-bodega-01,2026-09-23T17:45:30.815Z,29.24,0,0
perimetro-bodega-01,2026-09-23T17:44:00.465Z,29.12,0,0
perimetro-bodega-01,2026-09-23T17:42:30.153Z,29.3,0,0
perimetro-bodega-01,2026-09-23T17:40:59.764Z,29.27,0,0
perimetro-bodega-01,2026-09-23T17:39:29.355Z,29.33,0,0
perimetro-bodega-01,2026-09-23T17:37:58.999Z,29.43,0,0
perimetro-bodega-01,2026-09-23T17:36:28.643Z,29.47,0,0
perimetro-bodega-01,2026-09-23T17:34:58.3Z,29.39,0,1
perimetro-bodega-01,2026-09-23T17:33:27.942Z,29.2,0,0
perimetro-bodega-01,2026-09-23T17:31:57.584Z,29.21,0,0
perimetro-bodega-01,2026-09-23T17:30:27.21Z,29,0,0
perimetro-bodega-01,2026-09-23T17:28:56.862Z,29.05,0,0
perimetro-bodega-01,2026-09-23T17:27:26.523Z,29.36,1,0
perimetro-bodega-01,2026-09-23T17:25:56.116Z,29.23,1,0
perimetro-bodega-01,2026-09-23T17:24:25.74Z,29.01,0,0
perimetro-bodega-01,2026-09-23T17:22:55.402Z,29.3,0,0
perimetro-bodega-01,2026-09-23T17:21:25.01Z,29.03,0,0
perimetro-bodega-01,2026-09-23T17:19:54.614Z,29.37,0,0
perimetro-bodega-01,2026-09-23T17:18:24.266Z,28.95,0,1
perimetro-bodega-01,2026-09-23T17:16:53.914Z,29.3,1,0
perimetro-bodega-01,2026-09-23T17:15:23.53Z,29.24,0,0
perimetro-bodega-01,2026-09-23T17:13:53.173Z,29.31,0,1
perimetro-bodega-01,2026-09-23T17:12:22.768Z,29.41,0,0
perimetro-bodega-01,2026-09-23T17:10:52.392Z,29.32,0,0
perimetro-bodega-01,2026-09-23T17:09:22.045Z,29.22,0,0
perimetro-bodega-01,2026-09-23T17:07:51.655Z,29.23,0,0
perimetro-bodega-01,2026-09-23T17:06:21.197Z,29.24,0,0
perimetro-bodega-01,2026-09-23T17:04:50.863Z,28.94,0,0
perimetro-bodega-01,2026-09-23T17:03:20.505Z,29.21,0,0
perimetro-bodega-01,2026-09-23T17:01:50.108Z,29.04,0,0
perimetro-bodega-01,2026-09-23T17:00:19.71Z,28.94,0,0
perimetro-bodega-01,2026-09-23T16:58:49.282Z,29.04,0,0
perimetro-bodega-01,2026-09-23T16:57:18.92Z,29.1,0,0
perimetro-bodega-01,2026-09-23T16:55:48.559Z,28.99,0,0
perimetro-bodega-01,2026-09-23T16:54:18.166Z,28.75,0,0
perimetro-bodega-01,2026-09-23T16:52:47.789Z,29.09,0,0
perimetro-bodega-01,2026-09-23T16:51:17.384Z,28.95,0,0
perimetro-bodega-01,2026-09-23T16:49:47.031Z,28.86,0,0
perimetro-bodega-01,2026-09-23T16:48:16.634Z,28.98,0,0
perimetro-bodega-01,2026-09-23T16:46:46.278Z,29.09,0,0
perimetro-bodega-01,2026-09-23T16:45:15.95Z,28.76,0,0
perimetro-bodega-01,2026-09-23T16:43:45.604Z,29.21,0,1
perimetro-bodega-01,2026-09-23T16:42:15.333Z,28.69,1,0
perimetro-bodega-01,2026-09-23T16:40:44.968Z,28.81,0,0
perimetro-bodega-01,2026-09-23T16:39:14.587Z,29.02,0,0
perimetro-bodega-01,2026-09-23T16:37:44.214Z,29.14,1,0
perimetro-bodega-01,2026-09-23T16:36:13.837Z,28.61,0,0
perimetro-bodega-01,2026-09-23T16:34:43.553Z,28.78,0,0
perimetro-bodega-01,2026-09-23T16:33:13.178Z,29.13,0,0
perimetro-bodega-01,2026-09-23T16:31:42.827Z,28.99,0,0
perimetro-bodega-01,2026-09-23T16:30:12.467Z,28.67,0,0
perimetro-bodega-01,2026-09-23T16:28:42.092Z,28.84,0,0
perimetro-bodega-01,2026-09-23T16:27:11.725Z,28.73,,
perimetro-bodega-01,2026-09-23T16:25:41.383Z,29.05,,
perimetro-bodega-01,2026-09-23T16:25:19.795Z,28.55,,
perimetro-bodega-01,2026-09-23T16:23:33.025Z,28.53,,
perimetro-bodega-01,2026-09-24T13:47:59.258Z,26.84,0,0
perimetro-bodega-01,2026-09-24T14:01:33.672Z,27.36,0,0
perimetro-bodega-01,2026-09-24T14:03:04.03Z,26.9,0,1
perimetro-bodega-01,2026-09-24T14:16:37.139Z,27.57,0,0
perimetro-bodega-01,2026-09-24T15:01:47.857Z,28.17,0,0
perimetro-bodega-01,2026-09-24T15:03:18.273Z,27.99,0,0
perimetro-bodega-01,2026-09-24T15:21:22.568Z,28.1,0,0
perimetro-bodega-01,2026-09-24T15:22:52.953Z,28.4,0,0
perimetro-bodega-01,2026-09-24T18:12:54.916Z,29.44,0,0
perimetro-bodega-01,2026-09-24T18:14:25.243Z,29.39,0,0
perimetro-bodega-01,2026-09-24T18:24:57.69Z,29.59,0,0
perimetro-bodega-01,2026-09-24T18:26:28.041Z,29.62,0,0
perimetro-bodega-01,2026-09-24T19:16:09.99Z,29.34,1,0
perimetro-bodega-01,2026-09-24T19:17:40.366Z,29.34,0,0
perimetro-bodega-01,2026-09-24T19:20:41.084Z,29.2,0,0
perimetro-bodega-01,2026-09-24T20:48:53.832Z,29.35,0,0
perimetro-bodega-01,2026-09-24T20:50:24.208Z,29.19,0,0
perimetro-bodega-01,2026-09-24T22:02:41.218Z,28.4,0,0
perimetro-bodega-01,2026-09-24T22:32:48.205Z,28.13,0,0
perimetro-bodega-01,2026-09-24T22:34:18.561Z,28.35,0,0
perimetro-bodega-01,2026-09-25T01:43:56.591Z,25.65,0,0
perimetro-bodega-01,2026-09-25T02:48:41.599Z,24.98,0,0
perimetro-bodega-01,2026-09-25T02:50:11.958Z,24.97,0,0
perimetro-bodega-01,2026-09-25T02:57:43.772Z,24.49,0,0
perimetro-bodega-01,2026-09-25T02:59:14.142Z,24.59,0,0
perimetro-bodega-01,2026-09-25T03:00:44.47Z,24.72,0,0
perimetro-bodega-01,2026-09-24T14:24:08.919Z,27.48,0,0
perimetro-bodega-01,2026-09-24T16:02:02.271Z,28.38,0,0
perimetro-bodega-01,2026-09-24T16:03:32.612Z,28.62,0,0
perimetro-bodega-01,2026-09-24T17:20:12.462Z,28.98,0,0
perimetro-bodega-01,2026-09-24T17:21:42.886Z,29.38,0,0
perimetro-bodega-01,2026-09-24T17:47:18.956Z,29.39,0,1
perimetro-bodega-01,2026-09-24T17:53:20.428Z,29.39,0,0
perimetro-bodega-01,2026-09-24T18:29:28.794Z,29.25,0,0
perimetro-bodega-01,2026-09-24T18:30:59.142Z,29.63,1,0
perimetro-bodega-01,2026-09-24T18:32:29.552Z,29.75,0,0
perimetro-bodega-01,2026-09-24T18:38:31.025Z,29.21,0,0
perimetro-bodega-01,2026-09-24T18:44:32.515Z,29.21,0,0
perimetro-bodega-01,2026-09-24T18:46:02.904Z,29.75,0,0
perimetro-bodega-01,2026-09-24T18:53:34.646Z,29.21,0,0
perimetro-bodega-01,2026-09-24T18:55:04.997Z,29.64,0,0
perimetro-bodega-01,2026-09-24T18:59:36.125Z,29.7,0,0
perimetro-bodega-01,2026-09-24T19:01:06.499Z,29.54,0,0
perimetro-bodega-01,2026-09-24T19:19:10.692Z,29.68,0,0
perimetro-bodega-01,2026-09-24T20:10:22.666Z,29.23,0,0
perimetro-bodega-01,2026-09-24T20:11:53.053Z,29.62,0,0
perimetro-bodega-01,2026-09-24T21:14:29.872Z,28.95,0,0
perimetro-bodega-01,2026-09-24T21:16:00.216Z,28.73,0,1
perimetro-bodega-01,2026-09-24T22:38:49.592Z,28.36,0,0
perimetro-bodega-01,2026-09-24T22:59:54.594Z,28.08,0,0
perimetro-bodega-01,2026-09-24T23:30:03.719Z,27.6,0,0
perimetro-bodega-01,2026-09-25T00:22:37.972Z,26.59,0,1
perimetro-bodega-01,2026-09-25T00:24:08.285Z,26.63,0,0
perimetro-bodega-01,2026-09-25T01:34:54.525Z,26.04,0,0
perimetro-bodega-01,2026-09-25T01:36:24.904Z,26.02,0,0
perimetro-bodega-01,2026-09-24T13:40:27.466Z,27.05,0,0
perimetro-bodega-01,2026-09-24T13:43:28.217Z,26.67,0,0
perimetro-bodega-01,2026-09-24T14:31:40.753Z,27.64,0,0
perimetro-bodega-01,2026-09-24T14:33:11.104Z,27.25,0,0
perimetro-bodega-01,2026-09-24T15:13:50.739Z,28.03,0,0
perimetro-bodega-01,2026-09-24T15:15:21.095Z,28.28,0,0
perimetro-bodega-01,2026-09-24T17:38:16.853Z,29.06,0,1
perimetro-bodega-01,2026-09-24T17:39:47.225Z,29.1,0,0
perimetro-bodega-01,2026-09-24T17:50:19.712Z,29.5,0,0
perimetro-bodega-01,2026-09-24T17:51:50.045Z,29.37,0,0
perimetro-bodega-01,2026-09-24T18:56:35.37Z,29.58,0,0
perimetro-bodega-01,2026-09-24T18:58:05.752Z,29.29,0,0
perimetro-bodega-01,2026-09-24T19:46:17.116Z,29.17,1,1
perimetro-bodega-01,2026-09-24T20:01:20.602Z,29.19,0,0
perimetro-bodega-01,2026-09-24T20:02:50.875Z,29.29,0,0
perimetro-bodega-01,2026-09-24T20:08:52.304Z,29.26,0,0
perimetro-bodega-01,2026-09-24T22:14:43.981Z,28.2,0,0
perimetro-bodega-01,2026-09-24T22:16:14.317Z,28.51,0,0
perimetro-bodega-01,2026-09-24T22:17:44.733Z,28.18,1,1
perimetro-bodega-01,2026-09-24T22:19:15.085Z,28.06,0,0
perimetro-bodega-01,2026-09-24T22:37:19.277Z,28.19,0,0
perimetro-bodega-01,2026-09-24T23:22:31.748Z,27.37,0,0
perimetro-bodega-01,2026-09-24T23:37:35.458Z,27.43,0,0
perimetro-bodega-01,2026-09-25T00:28:39.239Z,26.86,0,0
perimetro-bodega-01,2026-09-25T00:40:42.036Z,26.56,0,0
perimetro-bodega-01,2026-09-25T01:59:00.121Z,25.34,0,0
perimetro-bodega-01,2026-09-25T02:00:30.489Z,25.71,0,0
perimetro-bodega-01,2026-09-25T02:33:38.104Z,24.81,0,0
perimetro-bodega-01,2026-09-25T02:35:08.494Z,25.03,0,0
perimetro-bodega-01,2026-09-25T02:36:38.835Z,25.12,0,0
perimetro-bodega-01,2026-09-24T13:49:29.607Z,26.79,0,0
perimetro-bodega-01,2026-09-24T14:45:13.835Z,27.8,0,1
perimetro-bodega-01,2026-09-24T14:46:44.168Z,27.81,0,0
perimetro-bodega-01,2026-09-24T14:48:14.593Z,27.89,1,0
perimetro-bodega-01,2026-09-24T15:16:51.493Z,27.78,0,0
perimetro-bodega-01,2026-09-24T15:18:21.864Z,27.96,0,0
perimetro-bodega-01,2026-09-24T15:34:55.803Z,28.39,0,0
perimetro-bodega-01,2026-09-24T15:36:26.18Z,28.05,0,1
perimetro-bodega-01,2026-09-24T15:37:56.5Z,28.05,0,0
perimetro-bodega-01,2026-09-24T15:39:26.869Z,28.48,0,0
perimetro-bodega-01,2026-09-24T16:05:03.017Z,28.48,0,0
perimetro-bodega-01,2026-09-24T16:06:33.379Z,28.33,0,1
perimetro-bodega-01,2026-09-24T16:08:03.742Z,28.54,0,0
perimetro-bodega-01,2026-09-24T16:09:34.1Z,28.54,0,0
perimetro-bodega-01,2026-09-24T16:11:04.434Z,28.82,0,0
perimetro-bodega-01,2026-09-24T16:12:34.78Z,28.68,0,0
perimetro-bodega-01,2026-09-24T17:35:16.18Z,29.08,0,0
perimetro-bodega-01,2026-09-24T17:36:46.504Z,29.32,0,1
perimetro-bodega-01,2026-09-24T17:41:17.588Z,29.12,0,0
perimetro-bodega-01,2026-09-24T17:42:47.904Z,29.1,0,0
perimetro-bodega-01,2026-09-24T18:35:30.295Z,29.61,0,0
perimetro-bodega-01,2026-09-24T18:37:00.679Z,29.7,0,0
perimetro-bodega-01,2026-09-24T18:49:03.501Z,29.5,0,0
perimetro-bodega-01,2026-09-24T18:50:33.811Z,29.28,0,0
perimetro-bodega-01,2026-09-24T18:52:04.204Z,29.53,0,0
perimetro-bodega-01,2026-09-24T19:25:12.194Z,29.48,0,0
perimetro-bodega-01,2026-09-24T19:59:50.271Z,29.67,0,0
perimetro-bodega-01,2026-09-24T20:04:21.222Z,29.44,0,0
perimetro-bodega-01,2026-09-24T21:26:32.744Z,29.08,1,0
perimetro-bodega-01,2026-09-24T21:28:03.133Z,28.6,0,0
perimetro-bodega-01,2026-09-24T22:04:11.59Z,28.33,0,0
perimetro-bodega-01,2026-09-24T22:05:41.958Z,28.43,0,0
perimetro-bodega-01,2026-09-24T22:07:12.247Z,28.34,0,1
perimetro-bodega-01,2026-09-24T22:08:42.581Z,28.4,0,0
perimetro-bodega-01,2026-09-24T22:20:45.435Z,28.05,0,0
perimetro-bodega-01,2026-09-24T22:22:15.81Z,28.41,0,1
perimetro-bodega-01,2026-09-24T23:14:59.996Z,27.7,0,0
perimetro-bodega-01,2026-09-24T23:31:34.064Z,27.22,0,0
perimetro-bodega-01,2026-09-24T23:33:04.429Z,27.4,0,0
perimetro-bodega-01,2026-09-24T23:45:07.188Z,27.51,0,0
perimetro-bodega-01,2026-09-24T23:46:37.579Z,27.23,0,0
perimetro-bodega-01,2026-09-25T00:25:38.617Z,26.68,0,0
perimetro-bodega-01,2026-09-25T00:27:08.986Z,26.76,0,0
perimetro-bodega-01,2026-09-25T00:57:15.778Z,26.5,0,0
perimetro-bodega-01,2026-09-25T01:04:47.542Z,26.05,0,0
perimetro-bodega-01,2026-09-25T01:06:17.844Z,26.03,0,0
perimetro-bodega-01,2026-09-25T01:33:24.179Z,25.79,0,0
perimetro-bodega-01,2026-09-25T01:42:26.294Z,25.74,0,0
perimetro-bodega-01,2026-09-25T01:49:57.95Z,25.28,0,0
perimetro-bodega-01,2026-09-25T01:51:28.301Z,25.69,0,0
perimetro-bodega-01,2026-09-25T02:02:00.839Z,25.09,0,0
perimetro-bodega-01,2026-09-25T02:47:11.253Z,24.52,0,0
perimetro-bodega-01,2026-09-24T13:41:57.823Z,26.79,0,0
perimetro-bodega-01,2026-09-24T13:50:59.985Z,26.9,0,0
perimetro-bodega-01,2026-09-24T13:52:30.354Z,27.2,1,0
perimetro-bodega-01,2026-09-24T14:25:39.237Z,27.38,0,0
perimetro-bodega-01,2026-09-24T14:27:09.616Z,27.41,0,0
perimetro-bodega-01,2026-09-24T14:28:39.992Z,27.57,0,0
perimetro-bodega-01,2026-09-24T14:30:10.392Z,27.58,0,0
perimetro-bodega-01,2026-09-24T15:40:57.273Z,28.49,0,0
perimetro-bodega-01,2026-09-24T15:42:27.607Z,28.13,0,0
perimetro-bodega-01,2026-09-24T15:59:01.535Z,28.6,0,0
perimetro-bodega-01,2026-09-24T16:00:31.911Z,28.73,0,0
perimetro-bodega-01,2026-09-24T16:35:09.982Z,28.97,0,0
perimetro-bodega-01,2026-09-24T16:36:40.357Z,29.12,0,0
perimetro-bodega-01,2026-09-24T17:23:13.264Z,29.28,0,0
perimetro-bodega-01,2026-09-24T17:24:43.601Z,29.19,0,0
perimetro-bodega-01,2026-09-24T17:26:13.897Z,29.27,0,0
perimetro-bodega-01,2026-09-24T17:27:44.259Z,29.42,0,0
perimetro-bodega-01,2026-09-24T17:44:18.244Z,29.33,0,0
perimetro-bodega-01,2026-09-24T17:45:48.577Z,29.5,0,0
perimetro-bodega-01,2026-09-24T19:02:36.797Z,29.69,0,0
perimetro-bodega-01,2026-09-24T20:59:26.345Z,29.14,0,0
perimetro-bodega-01,2026-09-24T21:00:56.714Z,29.15,0,0
perimetro-bodega-01,2026-09-24T21:02:27.044Z,29.04,1,0
perimetro-bodega-01,2026-09-24T21:17:30.618Z,28.92,0,0
perimetro-bodega-01,2026-09-24T21:19:00.979Z,29.01,0,0
perimetro-bodega-01,2026-09-24T21:25:02.399Z,28.91,1,0
perimetro-bodega-01,2026-09-24T21:35:34.92Z,28.64,0,0
perimetro-bodega-01,2026-09-24T22:49:22.173Z,27.93,0,0
perimetro-bodega-01,2026-09-24T22:50:52.51Z,27.78,0,0
