id,ts,humedadSuelo,temperaturaSuelo,conductividad,iluminanciaPAR
lote-cultivo-01,2026-09-22T23:30:21.398Z,77.28591473467793,67.34577031187794,37.076428423123375,63.26608761762913
lote-cultivo-01,2026-09-22T23:29:06.797Z,76.11987252348969,65.38443458511428,66.06074243085718,56.24999342403794
lote-cultivo-01,2026-09-22T23:27:52.211Z,85.35954835167485,65.31521720103275,48.848576590751335,68.23942032077817
lote-cultivo-01,2026-09-22T23:26:37.639Z,82.2098675713144,60.49968744915126,36.38380864364438,29.09888785315508
lote-cultivo-01,2026-09-22T23:25:23.033Z,57.0248601659538,50.35595098142296,46.53525695674371,15.934893206274412
lote-cultivo-01,2026-09-22T23:24:08.446Z,40.56276545166655,54.12490002634347,26.62262736823503,52.49916098124403
lote-cultivo-01,2026-09-22T23:22:53.852Z,40.50114073063303,19.474044279999024,62.79525877051613,74.00535394629321
lote-cultivo-01,2026-09-22T23:21:39.252Z,31.98821922780312,49.325741508575696,20.331340271933257,72.12694277966605
lote-cultivo-01,2026-09-22T23:20:24.615Z,21.303836136438814,28.94666068021416,90.9835496268234,45.863271948665705
lote-cultivo-01,2026-09-22T23:19:10.004Z,34.49365391680023,39.67512450688805,28.373668230578986,37.060021555701745
lote-cultivo-01,2026-09-22T23:17:55.383Z,56.05878624473445,58.84355241047662,86.35515543611292,40.71592501388094
lote-cultivo-01,2026-09-22T23:16:40.771Z,60.097286617714744,56.29070710786428,42.83263031400887,24.82305368003845
lote-cultivo-01,2026-09-22T23:15:26.135Z,63.20056754923896,72.61002165113224,62.90436993446077,60.82679339434277
lote-cultivo-01,2026-09-22T23:14:11.536Z,78.89983444308838,60.7837650247444,36.05490109802522,95.4577917475846
lote-cultivo-01,2026-09-22T23:12:56.933Z,80.96195424319339,79.34835439621409,47.44453197084918,48.51373649929684
lote-cultivo-01,2026-09-22T23:11:42.303Z,61.52269791391587,41.67070191585047,36.54162806385315,27.4580115064286
lote-cultivo-01,2026-09-22T23:10:27.709Z,50.60499652221427,50.67127849887135,31.346151375279856,41.49023312407187
lote-cultivo-01,2026-09-22T23:09:13.098Z,51.333340501125434,39.06693673394344,64.85783016937796,36.01064624969826
lote-cultivo-01,2026-09-22T23:07:58.463Z,39.06667460831897,15.258667084417183,29.2492089812467,51.795644065050816
lote-cultivo-01,2026-09-22T23:06:43.824Z,24.402211591450936,37.07119321992161,80.79913344467975,72.91802137389399
lote-cultivo-01,2026-09-22T23:05:29.219Z,33.27452050116114,25.14497824010624,44.98485143252097,73.74356497203551
lote-cultivo-01,2026-09-22T23:04:14.627Z,48.57320903447167,49.50585703461222,74.88113792571977,45.569369009579226
lote-cultivo-01,2026-09-22T23:02:59.98Z,47.96426730405738,47.0039425427204,40.021127837715746,10.163215446557496
lote-cultivo-01,2026-09-22T23:01:45.366Z,51.12804160653288,79.70551073374287,67.88428259356508,40.65139127983995
lote-cultivo-01,2026-09-22T23:00:30.76Z,68.61235729915074,72.2886448119842,23.55281324673883,69.86508616485766
lote-cultivo-01,2026-09-22T22:59:16.121Z,72.3160181363216,71.37875341978794,51.35357295921541,51.07511931362414
lote-cultivo-01,2026-09-22T22:58:01.489Z,56.937865463613605,86.61923094817172,35.00569917836406,69.67181129848944
lote-cultivo-01,2026-09-22T22:56:46.855Z,51.593963498184415,44.49647550669994,38.760266378999184,67.31499199270836
lote-cultivo-01,2026-09-22T22:55:32.262Z,54.86477684436721,53.658237014724875,55.07840532271357,16.31586554652377
lote-cultivo-01,2026-09-22T22:54:17.675Z,42.29407401411589,26.637069142895015,52.47084549217048,22.26980053391151
lote-cultivo-01,2026-09-22T22:53:03.087Z,28.016796750678875,25.14487537314235,63.18340494959873,59.02244419038305
lote-cultivo-01,2026-09-22T22:51:48.477Z,36.30240316748036,13.517498238537604,56.047032592028366,72.82171438017792
lote-cultivo-01,2026-09-22T22:50:33.871Z,47.72965503638915,26.497679725286822,72.07946382516215,65.67075678856422
lote-cultivo-01,2026-09-22T22:49:19.285Z,43.579869349685794,43.45664613591391,32.62385050852945,46.33396257948444
lote-cultivo-01,2026-09-22T22:48:04.687Z,46.19236986550932,35.996995170214916,66.81035321097309,46.04676258628898
lote-cultivo-01,2026-09-22T22:46:50.099Z,63.0054604323701,84.26812003056916,23.056183463112436,29.659555657941816
lote-cultivo-01,2026-09-22T22:45:35.527Z,64.8465117663904,67.52640655482874,49.80628131847993,21.907644865147365
lote-cultivo-01,2026-09-22T22:44:20.921Z,50.13988084585503,83.85701887996653,29.832598090416894,79.58046847008153
lote-cultivo-01,2026-09-22T22:43:06.33Z,47.607074069212395,79.65421234935009,58.61660201776305,86.72460500595328
lote-cultivo-01,2026-09-22T22:41:51.729Z,51.46139684288524,66.25339631399414,36.65727712915247,36.761842183516485
lote-cultivo-01,2026-09-22T22:40:37.133Z,38.44404287706848,53.13443959076128,72.96424005397367,39.54573982498983
lote-cultivo-01,2026-09-22T22:39:22.516Z,26.01813274928613,29.83804877407636,55.658970988150955,41.10439068848798
lote-cultivo-01,2026-09-22T22:38:07.913Z,36.07409533763768,39.851536291089815,56.61788987901376,29.41389244082962
lote-cultivo-01,2026-09-22T22:36:53.323Z,46.54518369351013,2.6628347335271454,67.76672661539197,54.7849513582589
lote-cultivo-01,2026-09-22T22:35:38.699Z,42.10850339716361,33.28757091580737,35.41081308254368,78.69472214037802
lote-cultivo-01,2026-09-22T22:34:24.1Z,46.79103621182068,31.517529987826904,55.51048821641237,73.65775132536372
lote-cultivo-01,2026-09-22T22:33:09.516Z,64.08232712245692,38.43947552301668,24.57840315901753,32.69780928677937
lote-cultivo-01,2026-09-22T22:31:54.921Z,64.09494414062065,66.48163843297439,58.00149561904221,14.546345907295022
lote-cultivo-01,2026-09-22T22:30:40.338Z,49.15618248927088,65.74937888766516,15.510856032227249,54.30589494652749
lote-cultivo-01,2026-09-22T22:29:25.723Z,47.13241566191295,82.75861296666243,79.66151374545314,55.94996443428406
lote-cultivo-01,2026-09-22T22:28:11.049Z,48.54348911525321,62.99239649322321,28.400542342583496,50.14156700813205
lote-cultivo-01,2026-09-22T22:26:56.434Z,32.42196474534097,81.62042713239715,79.19484015749705,85.05685717130375
lote-cultivo-01,2026-09-22T22:25:41.81Z,19.69660473566309,45.034767248205945,53.02124253244626,55.562615933827786
lote-cultivo-01,2026-09-22T22:24:27.155Z,30.013249769957152,41.29716911901588,61.793749437067426,8.879753966993647
lote-cultivo-01,2026-09-22T22:23:12.53Z,39.69027379227069,43.32303217161794,52.44590595531912,33.178437305096516
lote-cultivo-01,2026-09-22T22:21:57.903Z,36.80449190668707,15.264624691432124,43.45557317234353,61.64244340242724
lote-cultivo-01,2026-09-22T22:20:43.261Z,46.14706376659952,38.66708762636792,49.7142655777912,68.53371645570175
lote-cultivo-01,2026-09-22T22:19:28.618Z,67.09019888104211,30.945239054917277,17.333343723974927,61.346711463702974
lote-cultivo-01,2026-09-22T22:18:13.996Z,68.95457421543901,54.44876114790175,71.22568494041779,53.10865375112574
lote-cultivo-01,2026-09-22T22:16:59.375Z,56.349268504182405,47.5595161112391,9.384645064547144,47.307700810120465
lote-cultivo-01,2026-09-22T22:15:44.772Z,55.55501737854337,72.59333293585861,85.6008220578896,15.15405645545354
lote-cultivo-01,2026-09-22T22:14:30.101Z,53.76908220505736,70.16992867931171,32.38686346615691,32.4736056044224
lote-cultivo-01,2026-09-22T22:13:15.515Z,32.50905789921365,52.60053582759038,82.1046401057187,91.861302891008
lote-cultivo-01,2026-09-22T22:12:00.897Z,16.053774391800065,74.76485921936332,43.20408796560216,68.91637499795712
lote-cultivo-01,2026-09-22T22:10:46.27Z,22.527551602859436,36.64273519957236,72.42826228940105,37.260399186051785
lote-cultivo-01,2026-09-22T22:09:31.643Z,27.83957973565439,45.59769284099679,38.63156043339887,50.87526497443605
lote-cultivo-01,2026-09-22T22:08:16.988Z,24.442015361636432,32.38503803954932,42.56703680468664,32.361337850126446
lote-cultivo-01,2026-09-22T22:07:02.387Z,37.92943885964973,38.16941185346246,53.002367529342145,26.896450742213336
lote-cultivo-01,2026-09-22T22:05:47.779Z,63.70443496944465,35.62722318364322,12.788100534827231,61.87493655977866
lote-cultivo-01,2026-09-22T22:04:33.163Z,70.44774875273635,43.89439392513811,72.22520918467517,83.02420229948578
lote-cultivo-01,2026-09-22T22:03:18.553Z,64.66334786694657,69.15180018316099,20.229565744786925,66.9641970333015
lote-cultivo-01,2026-09-22T22:02:03.934Z,69.2902236664256,45.90552928008828,81.15420724419282,23.485278592034085
lote-cultivo-01,2026-09-22T22:00:49.354Z,67.70771224000104,81.43989143140453,35.1918544459047,27.448201230130575
lote-cultivo-01,2026-09-22T21:59:34.75Z,43.19655047173171,60.591491678336254,89.42714840677618,56.45526139499635
lote-cultivo-01,2026-09-22T21:58:20.142Z,22.811929576298915,56.80103274096696,31.684294021014693,40.76437749407696
lote-cultivo-01,2026-09-22T21:57:05.55Z,22.826690184950035,51.651896448365285,74.26698235456227,62.97415167433085
lote-cultivo-01,2026-09-22T21:55:50.944Z,19.5981358460522,37.01436168933068,37.19417946515262,91.50854187702409
lote-cultivo-01,2026-09-22T21:54:36.345Z,11.050842977232554,35.32130528878882,36.18371914604912,37.58066138479339
lote-cultivo-01,2026-09-22T21:53:21.762Z,24.52997759631363,17.07377190231225,50.74129976365383,11.74309100383495
lote-cultivo-01,2026-09-22T21:52:07.175Z,51.99703272161912,48.89623708141893,24.57408186613137,43.43638129567139
lote-cultivo-01,2026-09-22T21:50:52.568Z,62.74189358289172,26.808093864279257,60.15389875009212,58.8968990243679
lote-cultivo-01,2026-09-22T21:49:37.939Z,65.7571583417209,57.33182973245076,35.03906079464692,63.932306471555776
lote-cultivo-01,2026-09-22T21:48:23.338Z,79.85229454821302,70.50727487767274,81.02249685813906,62.30090015431312
lote-cultivo-01,2026-09-22T21:47:08.742Z,83.25198228413714,64.64005511972552,33.206537951555205,61.027538553523186
lote-cultivo-01,2026-09-22T21:45:54.147Z,60.701062615508086,82.9531589068686,90.64826974702434,38.50834170734394
lote-cultivo-01,2026-09-22T21:44:39.546Z,40.44020515137665,66.45408425972688,32.943516929424575,6.457647761303237
lote-cultivo-01,2026-09-22T21:43:24.946Z,35.35223820653851,70.5733705579886,63.47255440203051,51.64817300313551
lote-cultivo-01,2026-09-22T21:42:10.365Z,22.284750434085012,34.32555153970932,37.565681638011625,90.6018388453581
lote-cultivo-01,2026-09-22T21:40:55.76Z,5.13486875725004,46.24113720937523,41.16722326099366,52.27515940105109
lote-cultivo-01,2026-09-22T21:39:41.145Z,13.140266314126135,20.375731778111632,35.53941246210237,48.99839492887786
lote-cultivo-01,2026-09-22T21:38:26.549Z,36.418699218823306,12.016542772728895,43.79965923279532,54.362892305593
lote-cultivo-01,2026-09-22T21:37:11.938Z,46.933885954760015,37.455457366380806,52.23402447121226,20.375540439442982
lote-cultivo-01,2026-09-22T21:35:57.353Z,56.41568697702591,23.04933514961853,42.60225300461261,30.240973649510565
lote-cultivo-01,2026-09-22T21:34:42.728Z,80.04159406901974,56.362058276257606,80.2408805051694,70.09650171531564
lote-cultivo-01,2026-09-22T21:33:28.102Z,91.5107403750884,59.11711551812774,40.98862048039574,83.51799928576116
lote-cultivo-01,2026-09-22T21:32:13.488Z,76.46964983830367,84.94262514154146,76.06112563985546,56.25873688276625
lote-cultivo-01,2026-09-22T21:30:58.828Z,62.459815550192765,73.27748670375722,41.709972370648195,22.81724343270268
lote-cultivo-01,2026-09-22T21:30:58.828Z,62.459815550192765,73.27748670375722,41.709972370648195,22.81724343270268
lote-cultivo-01,2026-09-22T21:29:44.211Z,57.326124210912134,80.71225076656438,57.005824574196005,41.379477892369906
lote-cultivo-01,2026-09-22T21:28:29.597Z,37.754104127477135,77.66727708211847,26.703409383940457,46.261637623402514
lote-cultivo-01,2026-09-22T21:27:14.958Z,12.35499724442666,37.25739276347018,55.59219162240796,34.319407611857244
lote-cultivo-01,2026-09-22T21:26:00.363Z,11.800812726925855,52.927343751558155,22.82004779131455,82.14459607896895
lote-cultivo-01,2026-09-22T21:24:45.715Z,25.47284885914732,17.149160264923626,55.090615292913505,84.50894281487187
lote-cultivo-01,2026-09-22T21:23:31.125Z,29.409019539092995,21.35395590615125,50.20030157614987,23.134218817114604
lote-cultivo-01,2026-09-22T21:22:16.539Z,39.75923872691611,18.248536785338896,54.230673364381,22.99708263379367
lote-cultivo-01,2026-09-22T21:21:01.957Z,68.7493299755914,32.3730792003043,65.85187319890713,47.65533066680552
lote-cultivo-01,2026-09-22T21:19:47.352Z,87.15048814550438,43.04884590246264,59.081888890489154,52.953220061898
lote-cultivo-01,2026-09-22T21:18:32.772Z,81.43500512985045,48.91982918085686,59.73934248252799,62.374324903562304
lote-cultivo-01,2026-09-22T21:17:18.192Z,77.97881910404132,87.64252585921167,40.95684472385756,68.09305538014118
lote-cultivo-01,2026-09-22T21:16:03.598Z,78.48700984805109,61.20503538227479,61.316389787797654,63.656922857542064
lote-cultivo-01,2026-09-22T21:14:49.005Z,58.30529948831998,86.52358666046722,14.792117834086485,23.91087748445225
lote-cultivo-01,2026-09-22T21:13:34.423Z,29.970502389349097,71.12558105781095,62.08090712363331,10.174360533181227
lote-cultivo-01,2026-09-22T21:12:19.838Z,23.6445195187716,54.97735583438702,22.91200594501755,69.0359577376725
lote-cultivo-01,2026-09-22T21:11:05.238Z,26.978805662626566,47.89600367590201,62.15673056946981,76.51838030342132
lote-cultivo-01,2026-09-22T21:09:50.639Z,20.910217384670528,30.50661249333597,41.769775885148704,46.79151334153121
lote-cultivo-01,2026-09-22T21:08:36.037Z,26.575143389499335,34.832975881943796,75.63516233031282,64.55285213539503
lote-cultivo-01,2026-09-22T21:07:21.438Z,54.44772456045561,11.088017747894565,46.55704760844848,46.20031352808864
lote-cultivo-01,2026-09-22T21:06:06.829Z,73.64120761755095,48.12405356325513,69.02837603365104,11.993797084176428
lote-cultivo-01,2026-09-22T21:04:52.235Z,74.39699569980701,33.68128068667017,55.5452719093248,39.66744764762206
lote-cultivo-01,2026-09-22T21:03:37.644Z,81.40541656064867,51.32995662285904,33.248560937669154,75.56329544513294
lote-cultivo-01,2026-09-22T21:02:23.055Z,90.08281308881531,72.7436574466647,61.04174851764717,78.70117837814826
lote-cultivo-01,2026-09-22T21:01:08.462Z,74.48158458685508,60.486304862505335,16.714234184024647,47.41451355419681
lote-cultivo-01,2026-09-22T20:59:53.851Z,49.28164895945603,74.75646337744054,59.77280101896712,30.95857311670861
lote-cultivo-01,2026-09-22T20:58:39.273Z,42.18859462718406,56.39788410447129,22.700692611018056,47.07987014300821
lote-cultivo-01,2026-09-22T20:57:24.674Z,38.29062232049792,65.74639360893391,78.17923475407608,30.27951431004804
lote-cultivo-01,2026-09-22T20:56:10.1Z,23.179494895648062,31.200032647055703,26.847565569005702,42.28951115420323
lote-cultivo-01,2026-09-22T20:54:55.501Z,22.280970922479483,44.2263510778442,91.33704677383956,96.4653902571902
lote-cultivo-01,2026-09-22T20:53:40.9Z,44.4164577051605,37.63409839842817,40.32561395462216,66.80170297254428
lote-cultivo-01,2026-09-22T20:52:26.312Z,59.09755119215726,22.716423325912917,65.4470776222677,20.01463288883009
lote-cultivo-01,2026-09-22T20:51:11.715Z,61.06911320370185,55.486765725144224,52.71679504325335,36.13149967687967
lote-cultivo-01,2026-09-22T20:49:57.112Z,74.57765190046271,42.05044483672785,35.63379229835659,43.57099558109099
lote-cultivo-01,2026-09-22T20:48:42.536Z,89.54579371802252,64.86966975975014,49.430655791727226,48.11099804490721
lote-cultivo-01,2026-09-22T20:47:27.938Z,79.58228626916862,58.592041376798335,23.828765866118744,65.90891119280778
lote-cultivo-01,2026-09-22T20:46:13.359Z,61.22174247487344,74.8286959782533,63.84921239899746,74.56685952606104
lote-cultivo-01,2026-09-22T20:44:58.734Z,58.08498706407922,57.144580553704536,15.774764640893194,57.847405743781266
lote-cultivo-01,2026-09-22T20:43:44.157Z,52.05470691203953,48.968366266454154,92.4458837915791,12.21578358061637
lote-cultivo-01,2026-09-22T20:42:29.544Z,32.222065290887336,58.642553603593214,24.44237748486529,24.63063751360472
lote-cultivo-01,2026-09-22T20:41:14.948Z,26.95026968776217,18.513404264624764,89.13464090904317,74.7109660594348
lote-cultivo-01,2026-09-22T20:40:00.362Z,42.76900439103552,41.65270071419048,42.416152270226846,58.87655357906786
lote-cultivo-01,2026-09-22T20:38:45.78Z,50.282476903514926,27.41089200553762,64.83828635385117,55.71581463921442
lote-cultivo-01,2026-09-22T20:37:31.162Z,49.55147658126582,38.971785719882135,39.28040104170576,73.25852117566399
lote-cultivo-01,2026-09-22T20:36:16.561Z,64.5987027607843,45.46541600021731,45.14927540251907,30.55135284242403
lote-cultivo-01,2026-09-22T20:35:01.969Z,81.45731404004952,61.227163265363856,41.98036128485935,12.830362066197692
lote-cultivo-01,2026-09-22T20:33:47.376Z,74.68916684838614,74.8550586974952,23.252366127642063,50.370816179853776
lote-cultivo-01,2026-09-22T20:32:32.772Z,62.725146826834,59.86749699361971,71.82065767647312,75.34157885943786
lote-cultivo-01,2026-09-22T20:31:18.166Z,65.0289350522053,90.68364905320615,18.149861429947745,71.69204347718457
lote-cultivo-01,2026-09-22T20:30:03.556Z,60.02187833679344,52.531781436427885,88.72002679747926,45.120238014013786
lote-cultivo-01,2026-09-22T20:28:48.954Z,39.97446034424612,55.16013630007808,36.208707315489825,41.43200528854168
lote-cultivo-01,2026-09-22T20:27:34.343Z,34.44923659151723,42.615022701736166,82.4424441432604,41.18832485024161
lote-cultivo-01,2026-09-22T20:26:19.742Z,46.697453785639475,23.5659109516207,36.97101137989029,19.76791405208788
lote-cultivo-01,2026-09-22T20:25:05.15Z,48.41442519748142,24.298465685188894,71.197770247896,60.504433341134565
lote-cultivo-01,2026-09-22T20:23:50.549Z,44.55477397974023,17.122711679037213,27.180143904409785,97.01685097675757
lote-cultivo-01,2026-09-22T20:22:35.941Z,58.67846116026908,43.64997006543465,46.04622524654266,48.6939413518404
lote-cultivo-01,2026-09-22T20:21:21.35Z,73.74902000072187,28.053645097056535,43.87533773676105,29.17381523611536
lote-cultivo-01,2026-09-22T20:20:06.745Z,66.62522866762306,72.12936283640839,25.84900244059484,42.28146377303387
lote-cultivo-01,2026-09-22T20:18:52.125Z,58.00595971417216,71.52561930773936,66.2036140765378,34.69653425910271
lote-cultivo-01,2026-09-22T20:17:37.522Z,63.531818737232335,72.72332667557414,37.36429118672746,49.1076253090302
lote-cultivo-01,2026-09-22T20:16:22.931Z,59.19257276315193,90.44616133033236,75.40309696673205,72.05274011551366
lote-cultivo-01,2026-09-22T20:15:08.322Z,40.450410709518984,65.37844197118602,44.54004678515652,76.75562318014849
lote-cultivo-01,2026-09-22T20:13:53.706Z,37.30085666142936,64.77483211815654,82.00002377547574,46.899545151096525
lote-cultivo-01,2026-09-22T20:12:39.05Z,49.091810275281034,33.76852276374859,29.280794118286796,9.622593840964374
lote-cultivo-01,2026-09-22T20:11:24.448Z,48.4203602633965,41.46654489604101,69.38134322219867,40.99709030221074
lote-cultivo-01,2026-09-22T20:10:09.825Z,44.143872665828546,9.593804850165258,27.554840180202632,67.23036672557365
lote-cultivo-01,2026-09-22T20:08:55.227Z,58.49577941024967,19.00421186074965,42.64364016284072,49.34654825047987
lote-cultivo-01,2026-09-22T20:07:40.62Z,71.51801412308323,35.59199300469084,39.50643287266403,72.2123019178285
lote-cultivo-01,2026-09-22T20:06:26.009Z,62.702648267544326,23.051082224349766,43.998634221798106,68.64301847501547
lote-cultivo-01,2026-09-22T20:05:11.434Z,54.99420303168735,64.6828781271353,49.19919881046133,17.12402182054176
lote-cultivo-01,2026-09-22T20:03:56.821Z,60.52149063197899,61.490168277223624,57.119210983145585,22.347372228293136
lote-cultivo-01,2026-09-22T20:02:42.222Z,54.05240736393927,82.5145317904627,68.5243803822145,56.10945682085649
lote-cultivo-01,2026-09-22T20:01:27.594Z,34.751089483727895,72.56483372756392,46.25183652315915,71.51602855669091
lote-cultivo-01,2026-09-22T20:00:12.989Z,32.93228922009677,81.5846298680569,77.12193416575866,66.97229549832741
lote-cultivo-01,2026-09-22T19:58:58.409Z,44.47483939002197,64.64719622819915,33.21616815678928,48.333305361308135
lote-cultivo-01,2026-09-22T19:57:43.804Z,43.126603985766,38.22036847764944,57.02221922418873,47.223603126772645
lote-cultivo-01,2026-09-22T19:56:29.202Z,41.330170896551095,53.49238984830546,29.097842631687985,28.54964540377935
lote-cultivo-01,2026-09-22T19:55:14.582Z,58.86175933030356,12.361309318000616,50.337869542499426,21.171461213763376
lote-cultivo-01,2026-09-22T19:53:59.937Z,72.56934498391642,30.13913800206489,24.16515846020315,78.16008117515744
lote-cultivo-01,2026-09-22T19:52:45.321Z,64.46532333810525,26.653078262180944,66.26752445072442,84.76681643705494
lote-cultivo-01,2026-09-22T19:51:30.674Z,58.66702675603067,38.087971920540944,38.840445406066294,40.35804542141649
lote-cultivo-01,2026-09-22T19:50:16.021Z,63.46205166662915,48.07827765859624,66.64945465140623,42.45426414133474
lote-cultivo-01,2026-09-22T19:49:01.387Z,53.00658094534848,59.15019600403294,63.427042572198374,38.12258840505356
lote-cultivo-01,2026-09-22T19:47:46.755Z,30.5337588358313,80.56202441210158,54.68546932458598,28.72698375736108
lote-cultivo-01,2026-09-22T19:46:32.079Z,26.45178024082081,54.420071497423585,59.75354033157294,54.99774927578135
lote-cultivo-01,2026-09-22T19:45:17.48Z,34.51564651192399,83.5685214792432,42.59432678799204,76.62357487144162
lote-cultivo-01,2026-09-22T19:44:02.897Z,30.737378832243618,53.05474485556479,50.588992754227235,74.34605817724156
lote-cultivo-01,2026-09-22T19:42:48.293Z,30.917026784060997,46.25629382458924,20.357943881216613,36.095675239868186
lote-cultivo-01,2026-09-22T19:41:33.654Z,52.62207018110722,44.950171144410206,65.46512822961351,15.843705376987849
lote-cultivo-01,2026-09-22T19:40:19.064Z,69.7504615364271,29.29722255182032,14.165298836696168,50.7848249841507
lote-cultivo-01,2026-09-22T19:39:04.477Z,66.14848259747535,36.92011298281153,76.54625498459914,53.18985478897438
lote-cultivo-01,2026-09-22T19:37:49.852Z,65.98937840172724,27.87154685812502,38.26237266809626,53.026880672260305
lote-cultivo-01,2026-09-22T19:36:35.251Z,72.94593182915914,60.443634688684654,75.05665374115014,85.16379664098662
lote-cultivo-01,2026-09-22T19:35:20.663Z,59.99144713721767,40.01706235461441,49.23671083745115,53.86690193461151
lote-cultivo-01,2026-09-22T19:34:06.089Z,34.222634673300334,68.14034970774811,69.79523781400067,13.499743029657797
lote-cultivo-01,2026-09-22T19:32:51.52Z,26.419681829507667,71.09356446536937,43.517550565757965,33.6741683557893
lote-cultivo-01,2026-09-22T19:31:36.887Z,27.44631486189057,53.45853236994749,41.95524398235747,55.174396323706134
lote-cultivo-01,2026-09-22T19:30:22.282Z,17.082094825159487,67.83187647111166,54.93840421131174,68.12956664615686
lote-cultivo-01,2026-09-22T19:29:07.69Z,15.705284365377723,43.06733411680429,12.291280509999256,65.83016734395977
lote-cultivo-01,2026-09-22T19:27:53.107Z,38.64283475805363,47.334744304187815,70.18782219581954,53.50070694001345
lote-cultivo-01,2026-09-22T19:26:38.506Z,57.8311965646977,22.980137907874195,19.48440465046841,45.508574980121274
lote-cultivo-01,2026-09-22T19:25:23.91Z,60.0165245482446,43.81663450612023,78.78838363970286,17.000188172175335
lote-cultivo-01,2026-09-22T19:24:09.31Z,68.8998558376728,31.365705950278716,34.31296005280216,33.46792578690943
lote-cultivo-01,2026-09-22T19:22:54.707Z,82.3005671159464,37.45057598514604,89.65097124387066,85.79793048048842
lote-cultivo-01,2026-09-22T19:21:40.112Z,71.80322611624386,69.47199362357355,33.021658696478426,67.90656181953361
lote-cultivo-01,2026-09-22T19:20:25.508Z,47.26713823119197,50.78192440275063,74.89862670868754,45.38892187074916
lote-cultivo-01,2026-09-22T19:19:10.888Z,37.34812044428928,79.32595311384455,40.97112969213961,50.67561100739387
lote-cultivo-01,2026-09-22T19:17:56.295Z,30.66941890116085,67.16109679517491,34.71432592147913,26.752808287596057
lote-cultivo-01,2026-09-22T19:16:41.715Z,11.155111794177945,71.63632099970528,54.22244766942439,29.79064274607704
lote-cultivo-01,2026-09-22T19:15:27.114Z,3.813882319040627,48.98034246452323,19.70665757793993,62.84964073143736
lote-cultivo-01,2026-09-22T19:14:12.525Z,22.62036694420164,45.552900335098784,63.69233043745351,77.27504199394221
lote-cultivo-01,2026-09-22T19:12:57.922Z,39.29463007911461,39.040570992114034,26.832594765266272,68.20455350628701
lote-cultivo-01,2026-09-22T19:11:43.337Z,44.706368015174775,8.225638524970211,86.6201840499219,31.17748371500012
lote-cultivo-01,2026-09-22T19:10:28.726Z,62.35554922637275,40.41405263556629,26.098916865484885,26.587832395859895
lote-cultivo-01,2026-09-22T19:09:14.14Z,84.2471337246732,20.11659290466313,96.34867162130124,48.74813260334216
lote-cultivo-01,2026-09-22T19:07:59.55Z,80.52112525349663,43.803648367100145,31.40541753654772,42.48574128777853
lote-cultivo-01,2026-09-22T19:06:44.979Z,62.678297608170375,56.48396749389153,66.13044449991517,67.79145407818903
lote-cultivo-01,2026-09-22T19:05:30.372Z,55.9904117437943,70.46192845509123,40.45153501473687,85.90784391827164
lote-cultivo-01,2026-09-22T19:04:15.771Z,45.21042843429297,78.87247276710383,38.38569102884957,37.53982630141043
lote-cultivo-01,2026-09-22T19:03:01.192Z,18.08192078672756,72.82405900408001,41.49595148087094,21.255068668345
lote-cultivo-01,2026-09-22T19:01:46.577Z,3.4189929888175667,89.94441434878723,33.38767671144699,39.85183473788682
lote-cultivo-01,2026-09-22T19:00:31.999Z,13.914361355321972,44.883811878421675,61.955032671924016,49.25294993471857
lote-cultivo-01,2026-09-22T18:59:17.398Z,22.426892947423383,57.22676187067314,28.134788066440088,68.38914240241567
lote-cultivo-01,2026-09-22T18:58:02.811Z,25.66415036329312,31.7352417751922,91.49745088827304,68.26809476640805
lote-cultivo-01,2026-09-22T18:56:48.207Z,47.60632129552535,15.754241225158724,30.57159566982706,56.091168266402846
lote-cultivo-01,2026-09-22T18:55:33.629Z,75.54220981287463,23.43327355904517,85.00920042917824,37.249789844789206
lote-cultivo-01,2026-09-22T18:54:19.024Z,79.5573984297286,18.62640248866217,38.19800648514655,14.0646625757733
lote-cultivo-01,2026-09-22T18:53:04.433Z,72.25104243045818,40.847440991557214,61.189064840022546,49.005938018421645
lote-cultivo-01,2026-09-22T18:51:49.82Z,74.03333326055358,36.386784612216715,29.191178239230386,79.90259530365284
lote-cultivo-01,2026-09-22T18:50:35.21Z,65.13477381417832,80.3713946018342,50.13723970435723,57.76962709122044
lote-cultivo-01,2026-09-22T18:49:20.6Z,35.53722049480029,66.35605380015683,32.46270944538731,58.77348302629731
lote-cultivo-01,2026-09-22T18:48:06.011Z,16.436007277363554,79.6362683608923,39.34124221532158,46.87442256722997
lote-cultivo-01,2026-09-22T18:46:51.437Z,18.25009150270852,88.02961158237723,63.95886465904644,16.753632764281605
lote-cultivo-01,2026-09-22T18:45:36.813Z,15.553446868419138,56.97211693717661,37.51475592078845,38.840381412587746
lote-cultivo-01,2026-09-22T18:44:22.225Z,11.644840917914596,61.64489868838983,79.06627510524196,66.66012707660168
lote-cultivo-01,2026-09-22T18:43:07.637Z,31.46126114649264,33.21264408763708,47.72991884931918,74.10913846938597
lote-cultivo-01,2026-09-22T18:41:53.024Z,59.77068885026694,36.764908044136895,70.80753676322655,63.40562074974088
lote-cultivo-01,2026-09-22T18:40:38.424Z,68.14683557025887,10.599521110888702,36.34314129995863,32.38500208258606
lote-cultivo-01,2026-09-22T18:39:23.831Z,70.85277636900985,31.935560338744196,64.98054416515001,33.42117667655149
